"HolderAddress","Balance","PendingBalanceUpdate"
"0x8913ff693d140d32402253e8b70894d08c7f39bd","731.728","No"
"0x8963e2d4982a89824c08741270244af0acac5c2e","131166.528678968","No"
"0x89860a2080c9d1fe04c10f9c42d007d73b77456a","1275.0805","No"
"0x89b3af3534f30c7d977a3098ccde6424ab8f6349","153219.8","No"
"0x8ac34a2cb7b8228453554fec40ba96761920be1a","162784.316278991","No"
"0x8b10b6c59c7cc34a291320bc73798f2c6ee5dc50","47435.2569869121","No"
"0x8b34b3f2f19628d82f6f2d46c215ab03efb0745f","4E-18","No"
"0x8b37319e78f21b048c3726a7f29543253ac8d3ac","5255331.72171446","No"
"0x8b50132acb8a7f7039c0d3584c2ad4665ea37aab","1059216.75216536","No"
"0x8bbacd604e72f8b8de121ceece4751fc5535d55e","694038.4600202","No"
"0x8bd5f2708192ca1d41a1ebbc9894f158dc326a90","1900","No"
"0x8d08082230ff3f03edca05f79fe0086915b63d19","11400","No"
"0x8d6ef0fa04b2658578bd8a30e6b66772f1a52346","46258.35","No"
"0x8d747abf90d42114e25680e04351a787fd2e75d1","10526.5230115911","No"
"0x8e2fbad98c4c808c4b040e0a193f3a00e1fdefb3","439766.4","No"
"0x8eb911563b4b62454a214687bfdeddffa2d33a17","421380.638275148","No"
"0x8eccdc1e49a8f509c086fa6b4f24e818d2d38f1e","146957.599143364","No"
"0x8eddc20b3797c50ca5bb467b38c1f570c81c6b47","205.01413052267","No"
"0x8ee0d70039aeed956d592405045c5b0b5fc1ef4a","808468.12467003","No"
"0x8f1afae076e81e4c775a7a5be6f861285d9a31f3","62134.5431409447","No"
"0x8f2d31f9167fdb607e17edc7fbd7248e1573baa5","53685.1483918753","No"
"0x8f32f41e10cbae5136f32967eff6329dfe3041f8","731.728","No"
"0x8fc8052811ae66f66a07756eefffdcf79c18cedd","1110752.79032343","No"
"0x8ff817cf9654d95c1e73dbb852631ada92509453","1538091.46009813","No"
"0x9110352b2c8a1b2ebc61b17ad7f79242f2ea9ac5","1E-18","No"
"0x91b5681f83bc0bb0ef58c6089c519322aea9ba1b","48862.11","No"
"0x9227dbf75edbd7f08d47a1d5aad71d33750e4bbb","2016548.0834613","No"
"0x923dd57518c85c9804d173895a2ee40db7cd8e15","889923.426047388","No"
"0x9294d9553ee632cc523bfe8aabdae1f29d719a4e","160056.403605901","No"
"0x92ae70a8e2603ecb9b1908baeaf88f26c2a2ee1f","58.9168147939491","No"
"0x92b0250e3a151014142690aad69ad87e4e9bf834","144690.866211528","No"
"0x92c772f48cc199f6b840f4291f208d9b1bc937ab","26129.1216767829","No"
"0x9315f81659a7bf260bb2370d55a93808b63f826c","1814834.65468787","No"
"0x931efc6064bcb7d677200883af22906830cdfc4a","7122.72047443594","No"
"0x93922c1a2efbccadb8fb44e909b38286ae1f87a0","202.402137320454","No"
"0x93b72cecd41940ea60541aaad6b86a744b2154b7","33813.370080722","No"
"0x94146112e4c7d2ac4b69ce78bd14a33c000c7e8a","2921.08433841508","No"
"0x942bc451b012ae43978ae75a1d2564906a8c9412","2372.815","No"
"0x94552a1e29a2a554b963122dc40fc73b4a6d81fb","2772.26585442749","No"
"0x94cd0cf5a989af1c0feff4de8b34d1f725f6b7cd","21025.1462999246","No"
"0x954b32fd59163ec3946b1610d81ba3dcf71aa146","0.00492302803500119","No"
"0x96840088193de36ef8db44f864cd0babf2a5f8d4","1330","No"
"0x96b12e018c4d5a88091d8b27b8e9b86a656b5946","218.015398718155","No"
"0x96c195f6643a3d797cb90cb6ba0ae2776d51b5f3","56.3153695492558","No"
"0x975f67f27f15120dbeb26831e4422a2e1a0f6b03","13281.3372935507","No"
"0x978980b12bbb6e1d961c990f3c19347395bf6cfa","731.728","No"
"0x98948b9c376c2d7afdf2c3e0543a18e5b650841f","55708.328965505","No"
"0x98a4efc56bc241506168a247aa6753b5288c2168","487701.873262543","No"
"0x98ba9cdfbfbd106a4670de90a1e31f9e6b8baf1b","2500","No"
"0x990b76319ad793179abc503b9066bb6d92cce8b3","102291.289765894","No"
"0x99bfe7f039999c7c198a08ccf0758f882aba6712","116884.114191415","No"
"0x99d9992197433889a1d409e82f92cdeebed9d508","950","No"
"0x99f7211cd6e15f775cabcafe9ace62ef31742e09","1011632.94120964","No"
"0x99fd27b7a783a69e71d56c8b1309ee1e158ba48a","1275.0805","No"
"0x9a00e09cc4f73e58a5313d31847a523534e00a56","950","No"
"0x9a23aa8e05c477da3fbfa630b8c9f44c951a90da","343705.25","No"
"0x9aed55be7ac0d3727e4dcc1073746a74598bae42","10018.6424310154","No"
"0x9af389e708224f133f8ef9d72565bda38f5f38c9","302098.7729181","No"
"0x9b194eab6604f041d9ff430e90e6d05d7c0e4049","2548611.79588423","No"
"0x9bbdb29a64ee7587343901349a5297ea7313637f","1240208.12456783","No"
"0x9c705a98ffdc5f918b27908faa2bf563727fb1b4","225615.649687627","No"
"0x9dc5fd99379292420410a5483bc530683ecbe868","30989.9130940709","No"
"0x9ea9729a39b43d28381acea2e749fbb09971dc5f","327018477.844388","No"
"0x9ebd05aecc2c63fbe22a745512b401177966235b","7945.17352924354","No"
"0x9f1276ad8e2d63533b61eb00989546955335c69e","95.95","No"
"0x9f6999db2126c5c7c79c807bcb20af497783e083","6336.605","No"
"0x9f6d96b8429b4106dd62770f10b46c36a484c66a","213895.055178034","No"
"0x9f7d07f9f27bf651de824e1b97dcc4247ac800e4","18059.190235839","No"
"0x9f90915ccf49b2b83680a720c71a7f83c36ccbff","731.728","No"
"0x9fefae91e7d7a995df9734537fcdead5eca44e4e","134045","No"
"0xa0b02368c71305cf8878e112ad5dc6e6bb4fb808","2731.288","No"
"0xa251c3b888d77419d7104a90739493ffdf25ff7f","369.4835","No"
"0xa2908b6212a1f093ff94dc2cd06f5df7a711a436","36575.141265054","No"
"0xa3b97ceb6f31a90ab10db72299369492da631cab","60522.6753558504","No"
"0xa4fcbb86504409bba1fb2942a355146ff3c30af4","76176.6450324149","No"
"0xa50868e60dc3240a959093f6861258ec1a92dfd1","1818.4425","No"
"0xa516a095d6b782f8e72dc5392d1476f1628ade48","546942.340583998","No"
"0xa8766ec2c3e3b960d7d311f9ae9c537759ba33d9","369.4835","No"
"0xa8b730190c55ff1359844d84bad75e23458ab779","1275.0805","No"
"0xa90b00f1f3472de3fd6ae3c8f55d77c29406cc27","3800","No"
"0xa917706522c62c0908e560b74528ec95051824d7","54674.4175566863","No"
"0xa995db27394a0c2d4da7583f83a4c8177c75df1d","32936.7853021392","No"
"0xaa622edd5eaa72ccbefed4388803ad11054e8c1b","1100.1805","No"
"0xab31d3118e20761d016f0f078f6b1f9b62f3acca","328037.132415488","No"
"0xab42cca51b5decc62c0472e9309892802bbf8dc8","185309.233004321","No"
"0xab583e4678e5960e53165f1dcefd30dc15502010","2006.8085","No"
"0xac48e18f008c8fbe70e1b97c1905ca5f6a67dfd4","276550.831022886","No"
"0xaca47b6ba1bca6269afbf10a20b52a3c9a930574","0.101851788191777","No"
"0xacbb4ab18c40b4c0a2cdaef9e3568735d2f1bc31","731.728","No"
"0xad11b81fcef2577b30f1ec9824c11b14d8797cc9","2372.815","No"
"0xad5510fd12bad4397844ea273796f64057c5e466","5944.9530323456","No"
"0xad559d351721fa012d407b61752f65c539e3c312","2144.0683535815","No"
"0xada2400f94acdece8b3d7e3b0b6579e96b92797c","1525.53665238208","No"
"0xada65c26d5a551d45714423a32fae815d98399b8","98326.1691603672","No"
"0xadc7d8801f11c6dbc0d29b8274b35461eaa5afe1","4397.588","No"
"0xadce930d8a086bad864845afaf0a0bd15abe78d1","316.635","No"
"0xae2699f9ad53648f47e5583838afddd985c354d6","107055.256790114","No"
"0xae4074dda822de24c6c2ba6429d0f52cdf6004e9","10011.2355210308","No"
"0xaee11d2081c7cb4fcf67a739babc0465b7959d75","3366.84834332084","No"
"0xaee44768a42abe89bd316956de21de500b15d3cd","4870.32801595785","No"
"0xaf1cfadb9b691c3ef5c6c55fab8167e9e458128b","0.872093830838536","No"
"0xb14599b156a7d3e1c363dc75e1dd67bc5965a234","17144.1270139222","No"
"0xb1b9b4bbe8a92d535f5df2368e7fd2ecfb3a1950","150410.682555569","No"
"0xb1cc7b098c4f824cd91cda6bdcbbe5473cdcd14d","656923.871612044","No"
"0xb1eb145aed1cc4f7ee89f9d4feca469d20bf7b33","45087.0576674667","No"
"0xb2f1687df9770a35e322b05da8e08ab6cdacb62a","0.05","No"
"0xb33a0db650f765bfdaf2ed43b56ef55b6c4ebafc","49517.3962604315","No"
"0xb43b203f2ddf99921f583640bf116c7621ff431d","157144.080566184","No"
"0xb49c29e15878dc2024168105d6d633001cfd9eab","9018.65820388169","No"
"0xb58e473ea48da766c23ee1923de65565ea83a87e","100000","No"
"0xb5e64fcff6ffc621daf528a89d538df7d9d66ef8","51524.5677442018","No"
"0xb63681778ba15f9e0ee01b229e114625f29f3570","10612.1606269142","No"
"0xb64171f38fe9982aa4d823a3c52d28a6681332ab","6609705.45839383","No"
"0xb6af80302c05b7444e0387c8422631e9282c7ba5","47930.318629884","No"
"0xb6b1a658eab5a3e664cc9c0a87d41cd36c06449a","4926.4815","No"
"0xb6d869364ebacb39f3128b3f54df3f5c21ce65f4","230784.473303904","No"
"0xb710aee66a8deae5d8afe2bf448e19c02673b227","1157.34984076092","No"
"0xb74373a21d3cbf6e51c59b5883e7341c8f83b463","1.229036749E-09","No"
"0xb7c25ac9c3d515ee34bb9981bde6114a140695ad","288748.081245879","No"
"0xb86a67b347a94adf906a6e54ac18b51452b1c22a","99766.1670596494","No"
"0xb96c2729079d29f827bedf76adf8cb5afb0d9596","8338.35135994997","No"
"0xba877792427e6c10a00f7f71cbf3f429ed57eccf","10907.7379168117","No"
"0xbaaeee3b35e43c06e482474b250b142ad50b1ab0","143538.277169845","No"
"0xbaf4bedbeb7d8ada5488556cbb9563dc31941d3b","411785.787182608","No"
"0xbb0e235039036b929e7aa82d8df48804730bc933","5030.58174311571","No"
"0xbbcd2a3f497aa6ecb44fd9f983d90db0c1624e80","10418.5535372132","No"
"0xbc2da85ae23829651a7067abd5ca57d536e526bf","830779.798957736","No"
"0xbd9c763d98b114e540987c8e6b325addde2ac739","20621.5878077106","No"
"0xbdeae830d263986357f8932d70444375d2fea357","113.958206066273","No"
"0xbe37d9c58e56470e34187abf87c5e6484e8654b4","6592169.23694323","No"
"0xbf1664f6aa9eb4a20d76fa298b2a2d44707da7a9","42330.4268167021","No"
"0xbfbb6fa521342936cc4c789c92603f86c3f057d8","570000","No"
"0xc00005f9a29aca2c2462c8a548faaf8d1c761cb9","24.6472391581027","No"
"0xc06035d118078e20dacd2942a2b31cf569b3cc14","369.4835","No"
"0xc0df0b09b9574064589d627ebfdffc51b92a5eaf","3502.214425","No"
"0xc1a8e970106de776841f8792458cc69f4122b216","380392.316594417","No"
"0xc2627cce85b2ff5271a66f6880c30413c74eb9fc","11805.9293726747","No"
"0xc2851250b33230f51eb0c576b721e777341a6091","614.746184018566","No"
"0xc305c7097a5f7b9d7775a3a074084eb65255b773","4682.98980359239","No"
"0xc31a241ee17d52e37af913369dddc90e5e71a94d","7027.21688233858","No"
"0xc344feffc6cc44d89d7c249c134f9dd390bf378e","568.569882339225","No"
"0xc347b0e814a2d115574f3e3fa5f6a3065f9c1073","2361.8045","No"
"0xc3955d3af23f588dd198e1cca8d836b95304d7f3","456231.112906017","No"
"0xc41c9e3c7f732d8cc35f6b5c5cc1bac7a79d004f","2897.837155","No"
"0xc55da3ebe9d48670146c83f0553a1fea10e06fa3","42906.1594140296","No"
"0xc58a556b02de52d6ed1e9737b66da31e3b280351","15245.4871597712","No"
"0xc59223e5021a0a7c795281cdf7869c1ca1e1ff14","3.2575609952571E-05","No"
"0xc59a95985c713dbd5eddcf48cd64eac6410166b0","12580.1912522897","No"
"0xc5d7dfc888beddb6a8d00174b2aa23ee8faad750","9531.66480579838","No"
"0xc62c4c418c82ce03e917cebd4ae5d772863d8308","35000","No"
"0xc649fa665c3e1045f4e49effe13987c57a3e7b2f","23030.7432398581","No"
"0xc68953656385f1253a106f33695ab3dee6bec3b2","3184238.8981625","No"
"0xc70b11bd8cf10e237a132ec089ecb7a5dae3997f","24293.9093599024","No"
"0xc71b128295a5cdde3efbd6c548d2d50746e53878","47469.6","No"
"0xc72274bd141647a02f223c0f3fa083ff2aedd84b","50839.2773203844","No"
"0xc77568f615696d0e4adbba687065db9cfba88270","46427.925","No"
"0xc77d66286d8832112225de79717fbaac4727a901","1644.5735","No"
"0xc7cc374c99b99fe2cbb92081c17632be2ee1028c","280519.681693384","No"
"0xc7d04efe20e3d0ee4de43943167cb272460a07a4","2850","No"
"0xc7fcf9ed981550cefbaffe5d1d4e6d6cdccba6d3","1.9815","No"
"0xc81dc8f793415b80d7ee604e936b79d85bd771b6","1227.67130163637","No"
"0xc89b787c42723aa5359553b2c574e5fc63809314","192297.985726325","No"
"0xc8abd4525114154ad5b0b04b77a7d68df063b71a","1854485.77760411","No"
"0xca077dda44ed72c620310163112940e066c28632","1271.06857507726","No"
"0xca0ebab0d89fcd4e83952ffda1f03b6f7504c47a","734.779226538633","No"
"0xca12ffb1a639e77b53788ea5bffa05b208f98437","712.5","No"
"0xca1dc91cb1d1154fa68c106df4fd9855777a3415","206892.635652376","No"
"0xcac2b16c819284d04f3512e75ce65961665c1995","2734.518","No"
"0xcb5e2c08cc4369da16422ef927459a247b6f5ed0","37.6928125464245","No"
"0xcbea173727686d4311a1071fd64b31388d50b322","2968127.56711561","No"
"0xcbefaf1df78f77c95ca264f33673fdfac53ef404","538.211082298816","No"
"0xcbffde8c82176f3f64d81d5c824c59e70eb3e19c","4152.91011030994","No"
"0xcc56791b0eccdbfa4dc98eb851484e3eaa4c678a","232174.04350607","No"
"0xcc6ff67d5cba8745d681c8c57b5b495a92d7ce0f","26102.4877232528","No"
"0xccf3857004472f19621fff845a49925b06863df8","543.362","No"
"0xcd274ba36f143b99c82525967e6a44b9fa989858","33474.6557100626","No"
"0xcd2f7e66139b28860811b5c6358278310908587a","1275.0805","No"
"0xcdd9bcf6008d51207d31a12f3313d0801f24ad8d","468149.758112339","No"
"0xce8b332e34ea9c520dbeb1c4187991b6822e2633","10000","No"
"0xcecdc8bae2ab0963d45a6dc2d13c83b8514258b6","276.359493131447","No"
"0xcfa432c881c9064e6988c33f9561425b49d9b8f0","730.6545","No"
"0xcfb60da0cc5951a4e49c4274b5f6ef8725e5a2fb","1095814.44949863","No"
"0xcfea10806de0e6f332544a4537f68c060b96a5e3","95579.7644833798","No"
"0xd02286fed44ac058a9ecb27dcb15bc110433b925","6917.13994466288","No"
"0xd0f5420592a85abfd5124aba81a1832bf009f6b4","23412.3135324465","No"
"0xd0fce1c5cdea8e2535ad421df2a50343cf7ba00b","1437183.30344939","No"
"0xd16f8a89381271d328be483fabac27ccdf2267bf","41617.9438661247","No"
"0xd1925dcb02bfa81cbdf7e65cb62b3bf26e0a942e","495870.681364333","No"
"0xd1ca515768e422c72630e56d6f85422530f91e9d","8934.75","No"
"0xd1e1cf6f21b9cd8e089cb3ef50414f832d7ec68a","35599.6230006545","No"
"0xd209264b6b59eabfe30b06bf26f8abfb287caa05","1901125.58881963","No"
"0xd26851898b82136aefdf77f350c73dc33764aa96","19000","No"
"0xd2d133a093519af3d26b6bdc981a5fdcd3af4909","1378.89129722821","No"
"0xd2ed56caa790baed0945af0695d01da243c9833f","1211.78659330148","No"
"0xd300bebbe0ca381708436dc127d78fdac0b098e5","3472.4115","No"
"0xd309040ac2eab673b83b3ff180ac6c5c4c4cb6a4","6598663.92385589","No"
"0xd30ce1ec399bea606c2f758f7f0d559f07f2017c","114605.285997253","No"
"0xd336bcd7eff54a3899b23201153d1ae6150c71c4","36700.6330741799","No"
"0xd3effbf76c31c50f9088e6cd3793e66a50f56890","28119.2219630463","No"
"0xd415d52752436e267913d2ec475293ed4e8342b2","346690.79455167","No"
"0xd427b543c256b0ef831ab403da8f7a6eb6fe438d","1444.62852694831","No"
"0xd429a02457c38e534ddeb0dc9d304b20d0f5ef42","2655.20739849352","No"
"0xd446ef51de2bd29c2580bfd127d600be86ea7226","5013202.64030914","No"
"0xd49887383d3c4ea9e9e65322f083d83554194a40","107121.815566659","No"
"0xd55fbb35a494bd38bd52c1e1abe0cd8f80bd608f","24906.0674910196","No"
"0xd5e20186c8c0ad403d5c9c397c758efab2725de0","1490405.92072667","No"
"0xd5fbd269a1367dfcce951a7257ab08dbb546c18d","4443.21041049556","No"
"0xd64ef7a5e12cdc440bbe68aa62a971ee4aa636e6","92.7335","No"
"0xd763e5c28ea2961788543b1e7788d6638dbc65e7","369.4835","No"
"0xd82afb06a08983d1c422a5b5e376114c14b7d787","1579590.28529898","No"
"0xd848bbe60e43a400afd5d847f7b4b6f258e5486f","64183.8767305043","No"
"0xd8d6c75fbdca84e0dcac449dba03fc30e3e3e8b5","790.765398779797","No"
"0xd92d119f4f1e412e306d8fefa19973ac655837dd","50953.8906948027","No"
"0xd97d78c6d115763999f039ad660634d854062537","1009.9996263476","No"
"0xd9806dc62430bcae88cdf773160d6664b310e059","12081.2903712913","No"
"0xd9cb35e3f0057d753aa9821889e9960d42af509f","55612.4590449536","No"
"0xda2ceaace69ff759ca88f2aefe61bd4df82f8437","2688.01624246216","No"
"0xda34834dd6cd259e9e9645576b642cc765f5930f","30418.943","No"
"0xdaa7663256828e920179ee33e43ce7830610fb62","267829.36445214","No"
"0xdaabedc2e30cb491d686d842cb1175f5a7e15a75","109547.32643746","No"
"0xdaea1a31909b0db034f14ad49622ddf4108f9816","1818.4425","No"
"0xdaf186a750be0d4906da59efaed959abc221a3b5","41027.08","No"
"0xdb258ea87445e54b15032f7db4170d859fb6ca50","1000030.49425203","No"
"0xdb38733640c4c0dd411a655952c76907122405a6","2005.735","No"
"0xdbdcaba98d1ed2f369a4f79fd98f6e95de4477db","137481.818717391","No"
"0xdbfa04dd254c10d18f9b18e826402119eee704a5","2768863.6738412","No"
"0xdcbc4ce2a1fb87b6587eb8dc6ea51561f2dcad3e","6263.77836000272","No"
"0xdccd813d8c045017b80e5b3502cb62b2260c6c31","46637.5045969873","No"
"0xdd5a2b48e657f3bfed934733801692b292556be1","667973.85034959","No"
"0xddf403807c103624d3ccee729a88103f3fb55cb2","87.6375","No"
"0xde44cf5eea498b2354ffdd77a5fb475bb94ec772","218390.601486362","No"
"0xdeb1a0b13fbe0ad75717e8fe7566ef2ebb9d25f9","0.4275","No"
"0xdf1bd2bfa1be4fa44f80ddbe35cefa05f667604e","1209899.2153488","No"
"0xe0c20f6e0f3cb12195f86a18eab44c75c5b8f3d5","294.473368252201","No"
"0xe1a4b7b404358689551f51d3d047ff5ed3649b20","3727.35545933356","No"
"0xe25015beb64f1051240f834baf68311d6191aab3","2005.735","No"
"0xe2cb481057821f81658a8a68deb2745fe6ebb023","155877.344815685","No"
"0xe2dd027e5c061510bb3e0f7d76c20ce194d3a8eb","697.390382445254","No"
"0xe30187bf3176b4991e7f9e91f3ff7f23de8c9399","1835667.86887589","No"
"0xe316cb8dbb22d55590d47ee6672eeec47a727e53","2391238.79375567","No"
"0xe3261d75e763b7e2df662594609973a2e964979b","268506.237405791","No"
"0xe32e81a1d5f4345ab2625c36d2684dd8beeec3f2","5684.50975013191","No"
"0xe360ff0e1dc3bd26dd6057ca2a589720d514988e","76977.5769719432","No"
"0xe43d14e45f3fb59fca09978beb0cc89db7445b6a","3683284.60337373","No"
"0xe46b8d6c3065a4b6885303e1ec820d8134062b05","5372.80756963693","No"
"0xe46e31f7f7338938856ae2b675083f71fda29b57","121598.841354673","No"
"0xe4b21cd464aa014c63390db676f4b436101182d6","6740.46870343075","No"
"0xe64f57ae87e083e5b5a3de47ffc84fb5c06bfbd0","1362.90022121545","No"
"0xe6580bce2e5dcffba41a25637e9fc13d4e06bd38","30821.1540696341","No"
"0xe6873639b362548d43527737449392c1b51fcea2","1515.07544084147","No"
"0xe6a4c3a410800d52afb5ae58e505884aae2f6bdf","22989.4936411078","No"
"0xe6b62b55216e6811f7655c19f458c352277e2adb","46424.261043604","No"
"0xe6dd01f08410dc59f322213e05a685e6ab904508","1740.25258751739","No"
"0xe732853cf2d8b78b5a09e2b94e93338741d1bff8","154746.266347809","No"
"0xe7673b14beb7fac598b5d310e47b3038fb031f1a","98.8900709739342","No"
"0xe785be6eb7bedb2551cf0a68972b58854d86a7be","731.728","No"
"0xe8122f29f3292beae1bafefff5bff7a258ccfa55","64180.1066613963","No"
"0xe86e3c07b70df2cc66e45a2ee749ad2b9e3485ff","11379.624820605","No"
"0xe87a37cd4df1cdd83bbe667fc0a3351bb544e28c","172326.881558276","No"
"0xe9401b3cf6bffe5e6e609185d284fb5fefe5e4e4","123333.803159451","No"
"0xea046790029536f455042409a4c5f6d26f909cc1","1E-18","No"
"0xea3f0f141c74622a2da0f9c939d97eaddbae88a3","1050.24422465958","No"
"0xea67cedceeb9e17c4c6055e83491ee55ecb4cec1","10799.9409699534","No"
"0xea97fd579af1529bd4f114504caee98b58c1ea7a","1331.69183327615","No"
"0xeac7cdd9333eb65f40a7c1a53337a7044a1a37e3","11727.6498557398","No"
"0xeae602d7b780706ed98b8820863673bd971313b9","9509.5","No"
"0xeaee47de519ac6e4e7614ceccce3d2dff28718e5","121014.220660649","No"
"0xeb1c91e89cfe48535dc50c770192f3e84e7147d8","378042.264175126","No"
"0xeb386124d6fefd842fdc3e61a8f9460e7fd5780e","100000","No"
"0xeb56083a7d032b2db97ddfc9e16d1722bc99b243","4993269.37869461","No"
"0xeb9e8bbf897a113bef90ebc5d681a2799a95b295","105450","No"
"0xec867a157e0a907ba51a1a6400d09ece481c2159","17279.075","No"
"0xecfcdf269baee3813b69949e298d879cf695974f","217299.280851792","No"
"0xed33bd48a106c183811666cc98bde1b51e656bbd","9509.5","No"
"0xed93465b548aad6acb2cd563f58976d6e7f14908","14692400.95","No"
"0xeddf1c92f264b2a0f5a29bf34a0e4dced8bbd6c6","3644.1335","No"
"0xee38b82a58e2428ca87eef52acb218d1f88459df","916678.06120086","No"
"0xee3b94974bc35631dc8ebffc7e57b62abcf95e8b","472.563367830263","No"
"0xee8378dbf0754a1b53ff2759e2d40a6d579f9a96","44.1960233095711","No"
"0xee90dd6ea06843f9d82ef1c96b57664db5dbb73d","55778.6420284046","No"
"0xeeb213e2f3112d63880b2b714d05d8ee70081547","0.85","No"
"0xeef03b3104e488b4f66760bc32d40fe046e430ac","17650.207861426","No"
"0xef1f03bf258cc609d97021aaf30c727f90ae05ab","3035.04388982967","No"
"0xef29d7592fd84804086353d387357db9985aae6d","2014.057","No"
"0xef32bfa14148a801c00de0ae6b1eeb79454071ec","1101.2115","No"
"0xef60b7c94a072444f8d647ff40264725cf61c03a","2164116.64861442","No"
"0xf0949f6cfd30ffcd0fe4b312f5490e624e79016f","1108.4505","No"
"0xf0b64fc37eb4cdc6b81ef5a695f3414e79f0eceb","4299769.72761739","No"
"0xf1a6ba05237785f92d39952c62f94cc3ca5e7bf2","282171.628153889","No"
"0xf1b79330581ac69a087fab5ea666c0a16ba90c3a","1995","No"
"0xf21bda3cd26e00d0283644e3f7eb91cb9f7b653b","527.25","No"
"0xf2452072510d50cfa42331fb7308eda17d56bb43","146778.514829823","No"
"0xf2a73cf5aee944c12250ef6c084fbe2e2b744d0b","15675","No"
"0xf2b6c5526e63e1b8695719d96ca4df9429fbbe09","160954.350152632","No"
"0xf2c910910a24b447a2b2542567ba25c302a81303","368.942","No"
"0xf3242d47b6bc68f71ef8bf4ef6b206fef8213914","194275","No"
"0xf39f413c9c0d2f3efa93208c6438bd423e1e584a","475","No"
"0xf3bb8edeb8ed27288d018fe6c6762daafd81f242","15808.6568313305","No"
"0xf4c8e054f33a81bee723a60d2a598d9557bb9b61","42632.066099493","No"
"0xf4ccb42923ff5aefc70d9176dc45d49c4e49b06d","343630.985371709","No"
"0xf5f6f43a8bf2df705e26eeae5f33c83366f0df9d","369.4835","No"
"0xf656b229dae87c3d593b057d029c351d0917859c","1900","No"
"0xf6dae16b06f630e0f5a7468d95c5c65d01ea7bcb","1101.2115","No"
"0xf70951ed1c89b262785ef1156d9df2667b518672","3.7513358E-11","No"
"0xf71c2b8fa82b05e14e5bdfc3d2444e0f47eeff36","145556.381504055","No"
"0xf72a554d89d4452c9ec8195cf354bfc6c7381ff4","369.4835","No"
"0xf73aed171ae80f1760c9f9e74e0bd0846f266c24","263.463335762863","No"
"0xf7638112041d47d4d7e273a9827fa63b66cc7352","173560.857484784","No"
"0xf774f030f0c0573dde70e85df8ca60cd26451657","32364.9191427403","No"
"0xf8b190eeb13874c5080b8c122fbffde0d9678e82","5952.17642271006","No"
"0xf908dbe227855c74b62a3359659e42bf1a146416","126809.618169276","No"
"0xf9c8d89245f898d23b75eaeef467e3aa218aac5d","25029.8992974241","No"
"0xf9caff969f99bd9b64fe0064f99aafccdff4d2ae","5740.39217279819","No"
"0xf9ff0006c15d6a7daec6071de4e69b54f2d0bd67","36180.5319368394","No"
"0xfa2869c9b3f4adae2c7ee3a08697377b834a33ac","13215.9820640937","No"
"0xfa706259c17e547d87ce2ca18add218a139b95c3","2184.72145767007","No"
"0xfad62f65903a10e4fbf15b0feda22baa84ea4875","49695.1886901381","No"
"0xfb12f0f032a0dddbef58229fdea386ce10839b8a","5588.469331668","No"
"0xfb4adffc3864bca74c66573b7017f54c9b3b95f2","54591.2946123851","No"
"0xfbd154f53f5aa075259f59ae2e911b7452b97c14","2329.63541032513","No"
"0xfc4a16c4f2a034ab425a91155c8ccf847efd4fae","4542.67313747544","No"
"0xfc9c1c6c4d900980ea3313337df56bfc4b2cb28e","59598.2138237736","No"
"0xfd5f829b38208684e6282b8098dce575447b4790","1275.0805","No"
"0xfddf9a66f043eb59740f043c1154ec0b720e28ab","1085.9355","No"
"0xfe1fac1d4b010314487b24f411c433c0ee48ebf9","34369.693033347","No"
"0xfe86ba06d5f7e3a25c015c7c5f821bb3ded2276d","24556.880138391","No"
"0xfe92269e92016b07016048514f5d2d4e288acec1","1900","No"
"0xfeb89e1e82ac89a3af931eb77350638152a63a34","46279.1161317211","No"
"0xfee2fc05362cd579b963a8c55c245975e89f6a3a","101715.964331345","No"
